timestamp,asset,decision,outcome,success,regime,reason,confluence_score
2026-02-06 03:11:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:12:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:13:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:14:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:15:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:16:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:17:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:18:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:19:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:20:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:21:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:22:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:23:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:24:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:25:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:26:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:27:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:28:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:29:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:30:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:31:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:32:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:33:34.819827,BTCUSD,DOWN,DOWN,1,pa,Dynamic Breakout DOWN (Dev 2.5 + RSI 0.0),1.0
2026-02-06 03:34:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:35:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:36:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:37:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:38:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:39:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:40:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:41:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:42:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:43:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:44:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:45:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 03:46:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:47:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:48:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:49:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:50:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:51:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:52:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:53:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:54:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:55:34.819827,BTCUSD,UP,UP,1,pa,Dynamic Breakout UP (Dev 2.5 + RSI 100.0),1.0
2026-02-06 03:56:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:57:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:58:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 03:59:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:00:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:01:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:02:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:03:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:04:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:05:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:06:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:07:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:08:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:09:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:10:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:11:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:12:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:13:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:14:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:15:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:16:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:17:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:18:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:19:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:20:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:21:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:22:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:23:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:24:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:25:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:26:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:27:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:28:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:29:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:30:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:31:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:32:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:33:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:34:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:35:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:36:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:37:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:38:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:39:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:40:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:41:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:42:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:43:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:44:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:45:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:46:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:47:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:48:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:49:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:50:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:51:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:52:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:53:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 04:54:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:55:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:56:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:57:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:58:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 04:59:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:00:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:01:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:02:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:03:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:04:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:05:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:06:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:07:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:08:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:09:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:10:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:11:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:12:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:13:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:14:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:15:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:16:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:17:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:18:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:19:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:20:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:21:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:22:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:23:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:24:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:25:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:26:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:27:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:28:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:29:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:30:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:31:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:32:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:33:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:34:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:35:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:36:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:37:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:38:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:39:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:40:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:41:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:42:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:43:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:44:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:45:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:46:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:47:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:48:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:49:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:50:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 05:51:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:52:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:53:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:54:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:55:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:56:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:57:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:58:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 05:59:34.819827,BTCUSD,DOWN,DOWN,1,pa,Dynamic Breakout DOWN (Dev 2.5 + RSI 0.0),1.0
2026-02-06 06:00:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:01:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:02:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:03:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:04:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:05:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:06:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:07:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:08:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:09:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:10:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:11:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:12:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:13:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:14:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:15:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:16:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:17:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:18:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:19:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:20:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:21:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:22:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:23:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:24:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:25:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:26:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:27:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:28:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:29:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:30:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:31:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:32:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:33:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:34:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:35:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:36:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:37:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:38:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:39:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:40:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:41:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:42:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:43:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:44:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:45:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:46:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:47:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:48:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:49:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:50:34.819827,BTCUSD,DOWN,DOWN,1,pa,Dynamic Breakout DOWN (Dev 2.5 + RSI 0.0),1.0
2026-02-06 06:51:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:52:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:53:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:54:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:55:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:56:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:57:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 06:58:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 06:59:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:00:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:01:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:02:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:03:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:04:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:05:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:06:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:07:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:08:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:09:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:10:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:11:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:12:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:13:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:14:34.819827,BTCUSD,UP,UP,1,pa,Dynamic Breakout UP (Dev 2.5 + RSI 99.0),1.0
2026-02-06 07:15:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:16:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:17:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:18:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:19:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:20:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:21:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:22:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:23:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:24:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:25:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:26:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:27:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:28:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:29:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:30:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:31:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:32:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:33:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:34:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:35:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:36:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:37:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:38:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:39:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:40:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:41:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:42:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:43:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:44:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:45:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:46:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:47:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:48:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:49:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:50:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:51:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:52:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:53:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:54:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:55:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 07:56:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:57:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:58:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 07:59:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:00:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:01:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:02:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:03:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:04:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:05:34.819827,BTCUSD,UP,UP,1,pa,Dynamic Breakout UP (Dev 2.5 + RSI 100.0),1.0
2026-02-06 08:06:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:07:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:08:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:09:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 08:10:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:11:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 08:12:34.819827,BTCUSD,WAIT,UP,0,pa,No signal,1.0
2026-02-06 08:13:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 08:14:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 08:15:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
2026-02-06 08:16:34.819827,BTCUSD,WAIT,DOWN,0,pa,No signal,1.0
