time,open,high,low,close,volume
1776373500,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776373560,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776373620,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776373680,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776373740,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776373800,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776373860,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776373920,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776373980,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776374040,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776374100,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776374160,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776374220,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776374280,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776374340,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776374400,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776374460,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776374520,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776374580,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776374640,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776374700,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776374760,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776374820,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776374880,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776374940,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776375000,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776375060,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375120,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375180,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375240,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375300,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375360,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375420,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776375480,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776375540,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776375600,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776375660,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776375720,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776375780,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776375840,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776375900,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776375960,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776376020,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376080,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776376140,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376200,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376260,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776376320,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776376380,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376440,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376500,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376560,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776376620,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776376680,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376740,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776376800,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776376860,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776376920,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776376980,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776377040,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776377100,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776377160,1.1791062355041504,1.1791062355041504,1.1791062355041504,1.1791062355041504,0
1776377220,1.1791062355041504,1.1791062355041504,1.1791062355041504,1.1791062355041504,0
1776377280,1.1791062355041504,1.1791062355041504,1.1791062355041504,1.1791062355041504,0
1776377340,1.1791062355041504,1.1791062355041504,1.1791062355041504,1.1791062355041504,0
1776377400,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776377460,1.1791062355041504,1.1791062355041504,1.1791062355041504,1.1791062355041504,0
1776377520,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776377580,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776377640,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776377700,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776377760,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776377820,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776377880,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776377940,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378000,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378060,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378120,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378180,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776378240,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378300,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378360,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776378420,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776378480,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776378540,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776378600,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776378660,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378720,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378780,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378840,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378900,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776378960,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379020,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776379080,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379140,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379200,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379260,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379320,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776379380,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379440,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379500,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379560,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379620,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379680,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379740,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776379800,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379860,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379920,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776379980,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380040,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776380100,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380160,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380220,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776380280,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380400,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380460,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380520,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380580,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380640,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380700,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776380760,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776380820,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776380880,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776380940,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381000,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381060,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776381120,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381180,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381240,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381300,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381360,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381420,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381480,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776381540,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381600,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381660,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381720,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381780,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381840,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381900,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776381960,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776382020,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776382080,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776382140,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776382200,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776382260,1.1789672374725342,1.1789672374725342,1.1789672374725342,1.1789672374725342,0
1776382320,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382380,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382440,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382500,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382560,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382620,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776382680,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382740,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382800,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382860,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382920,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776382980,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776383040,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776383100,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776383160,1.178828239440918,1.178828239440918,1.178828239440918,1.178828239440918,0
1776383220,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776383280,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776383340,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776383400,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776383460,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776383520,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776383580,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776383640,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776383700,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776383760,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776383820,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776383880,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776383940,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776384000,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776384060,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776384120,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384180,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776384240,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776384300,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384360,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384420,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384480,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384540,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384600,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384660,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776384720,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776384780,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776384840,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384900,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776384960,1.1781338453292847,1.1781338453292847,1.1781338453292847,1.1781338453292847,0
1776385020,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776385080,1.1782727241516113,1.1782727241516113,1.1782727241516113,1.1782727241516113,0
1776385140,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385200,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385260,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776385320,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385380,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385440,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385500,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385560,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385620,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776385680,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385740,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385800,1.1784114837646484,1.1784114837646484,1.1784114837646484,1.1784114837646484,0
1776385860,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776385920,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776385980,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
1776386040,1.1786893606185913,1.1786893606185913,1.1786893606185913,1.1786893606185913,0
1776386100,1.178550362586975,1.178550362586975,1.178550362586975,1.178550362586975,0
