1770364681.740065,Dynamic Breakout DOWN (Dev 2.5 + RSI 0.1),1.0,0
1770364801.800388,Dynamic Breakout DOWN (Dev 2.5 + RSI 0.0),1.0,0
1770365821.876619,Dynamic Breakout DOWN (Dev 2.5 + RSI 15.3),1.0,0
